chunk_id,article_id,chunk_text,chunk_index,source_url,title,category
b4d2a09363818472_0010,b4d2a09363818472,"田，若发现少量病苗，需扩大拔除范围（病苗周围10厘米内的幼苗一并拔除），防止漏拔导致大田发病。
3. 发病后防治：若苗期病苗较多，需结合药剂防控，减少病菌残留。可选用25%咪鲜胺乳油2500倍液，或40%氟硅唑乳油8000倍液，或12.5%烯唑醇可湿性粉剂3000倍液，对苗床进行全面喷施，每平方米喷施药液200毫升，重点喷施幼苗茎基与叶片，间隔7天喷施1次，连续喷施1-2次；喷施后及时通风，降低苗床湿度，避免药剂残留对幼苗产生药害，同时严格禁止病苗移栽，防止病菌带入大田引发二次侵染。
水稻苗瘟病由稻瘟病菌引起，可通过种子、土壤、气流传播，苗期（3-4叶期）最易感病，低温高湿（日均温18-22℃、相对湿度85%以上）、阴雨连绵天气易诱发病害，病苗表现为叶片出现暗绿色水渍状斑点，后期斑点扩大为褐色梭形斑，严重时叶片枯萎、整株死亡，病菌可随幼苗带入大田，引发大田稻瘟病。其防治核心是“种子消毒+苗期控湿+药剂保护”，兼顾初侵染源阻断与田间发病防控。
1. 播前预防：聚焦“切断传播途径”，减少病菌初始数量。一是种子彻底消毒，采用“三环唑浸种”方式，播前将种子放入20%三环唑可湿性粉剂1000倍液中，浸种36-48小时，捞出晾干后播种，三环唑对稻瘟病菌有特效，可有效杀灭种子携带的病菌；二是苗床土壤处理，若苗床土壤曾发生过苗瘟病，播前每平方米用40%稻瘟灵乳油5-8毫升，与细土拌匀后撒施于苗床表面，翻耕入土，深度5厘米，杀灭土壤中的残留病菌；三是合理安排播种期，根据当地气候特点，避开低温阴雨时段播种，如南方稻区可选择日均温稳定在18℃以上时播种，北方稻区可适当推迟播种，减少低温高湿环境对病害的诱发。
2. 苗期管理：关键是“调控温湿度+增强苗势”，降低病害发生风险。",10,https://www.agri.cn/sc/scdt/202512/t20251205_8792088.htm,中国农业农村信息网_水稻苗期四大病害防治措施要点,病虫害
b4d2a09363818472_0011,b4d2a09363818472,"区可选择日均温稳定在18℃以上时播种，北方稻区可适当推迟播种，减少低温高湿环境对病害的诱发。
2. 苗期管理：关键是“调控温湿度+增强苗势”，降低病害发生风险。一是湿度管理，严格控制苗床湿度，浇水时选择晴天上午进行，避免阴雨天气浇水，浇水后及时通风，降低苗床相对湿度；若遇连续阴雨，需覆盖塑料薄膜防雨，同时打开薄膜两端通风，防止苗床内湿度过高；二是施肥管理，苗期施肥以“薄肥勤施”为原则，出苗后10天左右，每平方米苗床喷施0.2%磷酸二氢钾+0.1%尿素混合液200毫升，促进幼苗健壮生长，增强抗病能力，避免过量施用氮肥（氮肥过多易导致幼苗徒长、抗病性下降）；三是通风管理，出苗后每天保持苗床通风2-3小时，若遇低温，可在中午气温较高时通风，既能降低湿度，又能提升苗床温度，抑制病菌萌发。
3. 发病后防治：坚持“药剂快速干预”，防止病害蔓延。当苗床出现零星病斑时，立即喷施药剂防控，可选用75%三环唑可湿性粉剂1500倍液，或40%稻瘟灵乳油800倍液，或25%稻瘟酰胺悬浮剂1000倍液，每平方米苗床喷施药液250-300毫升，重点喷施叶片正反面及茎基，确保药剂均匀覆盖；若遇阴雨天气，可选用75%三环唑可湿性粉剂（每亩用量30克）与细土拌匀后撒施，增强药剂附着力；间隔5-7天喷施1次，连续喷施2-3次，直至病斑不再扩展、幼苗恢复正常；移栽前3-5天，再喷施1次药剂（即“送嫁药”），带药移栽，防止幼苗带入大田后引发大田稻瘟病。",11,https://www.agri.cn/sc/scdt/202512/t20251205_8792088.htm,中国农业农村信息网_水稻苗期四大病害防治措施要点,病虫害
04e58412a5fc8fef_0000,04e58412a5fc8fef,“立秋”刚过 ，东北和西南地区一季中稻处于孕穗抽穗至灌浆结实期，长江中下游一季中稻处于拔节孕穗期，是产量形成关键期 ，也是实施“一喷多促”的窗口期 。各地要抓住关键时期、关键节点，组织开展“一喷多促”，应对中后期的高温、干旱、病虫害等威胁 ，促进水稻灌浆成熟 。 （一）因地制宜，分类施策。 东北地区 重点关注渍涝、倒伏、低温冷害、早霜等 自然 灾害威胁，以及稻瘟病、纹枯病、稻曲病、二化螟等病虫害。 长江中下游地区 重点关注高温、干旱、洪涝、寒露风等自然灾害，以及纹枯病、稻曲病、稻瘟病、二化螟、稻纵卷叶螟、稻飞虱等病虫害。 西南地区 重点关注高温、干旱等自然灾害，以及纹枯病、稻曲病、白叶枯病、稻瘟病、二化螟、三化螟、稻纵卷叶螟、稻飞虱等病虫害。各地要根据水稻生育进程，病虫害和自然灾害发生实际，因地因苗因时因灾实施“一喷多促”。 （二）精选药肥，优化配方。 根据 各地气象条件和 水稻 苗情长势 ，合理确定喷施配方，严格按照肥料、植物生长调节剂、杀虫杀菌剂等使用要求混合，不得违规混配，避免产生药害。 东北地区 加快喷施磷酸二氢钾等叶面肥，控制氮肥使用，早霜威胁大的地区可喷施磷钾肥或液体膜。 长江中下游 高温干旱地区可喷施磷酸二氢钾、中微量元素水溶肥和抗旱抗逆制剂，渍涝地块及时排水后可叶面喷施尿素和磷酸二氢钾以及芸苔素内酯、噻苯隆等生长调节剂。 西南地区 适量使用磷酸二氢钾等叶面肥。 再生稻种植区 在头季稻收割后及时应用发苗肥 ，并 搞好蓄水防旱降温，合理施用细胞分裂素和芸苔素内酯促进发苗 。 （三）科学喷施，提升效果。 各地应尽快组织落实，确保在蜡熟前完成喷施作业。作业时环境风速应小于三级风、气温不宜超过30℃，在上午10点前或下午4时后进行施药，避开正午高温时段；施药后24小时内遇中到大雨，要及时补喷。,0,https://www.agri.cn/sc/nszd/202508/t20250809_8758891.htm,中国农业农村信息网_2025年水稻“一喷多促”技术意见,病虫害
04e58412a5fc8fef_0001,04e58412a5fc8fef,"熟前完成喷施作业。作业时环境风速应小于三级风、气温不宜超过30℃，在上午10点前或下午4时后进行施药，避开正午高温时段；施药后24小时内遇中到大雨，要及时补喷。植保无人机喷施作业飞行速度控制在5—7m/s，亩喷液量1.5—3L；飞行高度（离作物冠层的高度）根据载荷重量适当调整，载荷量＜50L的机型飞行高度2—3m，载荷量≥50L的机型飞行高度2—4.5m；选择高地隙喷杆喷雾机、车载式担架机进行喷雾作业时，亩喷液量要达到30L以上。
“立秋”刚过 ，东北和西南地区一季中稻处于孕穗抽穗至灌浆结实期，长江中下游一季中稻处于拔节孕穗期，是产量形成关键期 ，也是实施“一喷多促”的窗口期 。各地要抓住关键时期、关键节点，组织开展“一喷多促”，应对中后期的高温、干旱、病虫害等威胁 ，促进水稻灌浆成熟 。
（一）因地制宜，分类施策。 东北地区 重点关注渍涝、倒伏、低温冷害、早霜等 自然 灾害威胁，以及稻瘟病、纹枯病、稻曲病、二化螟等病虫害。 长江中下游地区 重点关注高温、干旱、洪涝、寒露风等自然灾害，以及纹枯病、稻曲病、稻瘟病、二化螟、稻纵卷叶螟、稻飞虱等病虫害。 西南地区 重点关注高温、干旱等自然灾害，以及纹枯病、稻曲病、白叶枯病、稻瘟病、二化螟、三化螟、稻纵卷叶螟、稻飞虱等病虫害。各地要根据水稻生育进程，病虫害和自然灾害发生实际，因地因苗因时因灾实施“一喷多促”。
（二）精选药肥，优化配方。 根据 各地气象条件和 水稻 苗情长势 ，合理确定喷施配方，严格按照肥料、植物生长调节剂、杀虫杀菌剂等使用要求混合，不得违规混配，避免产生药害。 东北地区 加快喷施磷酸二氢钾等叶面肥，控制氮肥使用，早霜威胁大的地区可喷施磷钾肥或液体膜。 长江中下游 高温干旱地区可喷施磷酸二氢钾、中微量元素水溶肥和抗旱抗逆制剂，渍涝地块及时排水后可叶面喷施尿素和磷酸二氢钾以及芸苔素内酯、噻苯隆等生长调节剂。",1,https://www.agri.cn/sc/nszd/202508/t20250809_8758891.htm,中国农业农村信息网_2025年水稻“一喷多促”技术意见,病虫害
04e58412a5fc8fef_0002,04e58412a5fc8fef,"膜。 长江中下游 高温干旱地区可喷施磷酸二氢钾、中微量元素水溶肥和抗旱抗逆制剂，渍涝地块及时排水后可叶面喷施尿素和磷酸二氢钾以及芸苔素内酯、噻苯隆等生长调节剂。 西南地区 适量使用磷酸二氢钾等叶面肥。 再生稻种植区 在头季稻收割后及时应用发苗肥 ，并 搞好蓄水防旱降温，合理施用细胞分裂素和芸苔素内酯促进发苗 。
（三）科学喷施，提升效果。 各地应尽快组织落实，确保在蜡熟前完成喷施作业。作业时环境风速应小于三级风、气温不宜超过30℃，在上午10点前或下午4时后进行施药，避开正午高温时段；施药后24小时内遇中到大雨，要及时补喷。植保无人机喷施作业飞行速度控制在5—7m/s，亩喷液量1.5—3L；飞行高度（离作物冠层的高度）根据载荷重量适当调整，载荷量＜50L的机型飞行高度2—3m，载荷量≥50L的机型飞行高度2—4.5m；选择高地隙喷杆喷雾机、车载式担架机进行喷雾作业时，亩喷液量要达到30L以上。",2,https://www.agri.cn/sc/nszd/202508/t20250809_8758891.htm,中国农业农村信息网_2025年水稻“一喷多促”技术意见,病虫害
5e01b5d97f3a1a21_0000,5e01b5d97f3a1a21,近年来，轻简化栽培技术广泛应用导致杂草群落结构逐渐复杂，联合收割机跨区作业常态化加速杂草种源的扩散和传播，除草剂品种单一化使用造成稗草、马唐、反枝苋等杂草抗药性问题日益突出，我国粮食作物杂草防控面临挑战， 严重威胁作物生产安全。为有效防控 水稻、玉米、马铃薯 田杂草危害，推动大面积单产提升，特制定本方案。 一、防控目标 坚持 “预防为主 综合防治”的植保方针，以粮食作物大面积单产提升和除草剂精准使用为目标，针对重点区域 、关键环节 、恶性杂草，坚持分类指导、分区施策， 采取以农业措施为基础，化学防治为重要手段，重点示范推广“三个一”（一批农业生态控草技术、一批高效低毒低风险药剂品种、一批杂草综合治理模式）的控草技术 ， 实现 杂草防治效果达到 90% 以上、杂草危害损失控制在 5% 以下的目标。 二、防控原则 粮食作物田杂草防控应该坚持以下三个基本原则： 坚持综合防控。 充分发挥深耕除草、轮作休耕、覆盖除草等农业、物理措施的作用， 及时清除田埂、沟渠等处的杂草，发挥水层调控等生态控草作用，降低杂草发生基数，科学推广“封杀结合”的化学除草技术。 坚持治早治小。 出苗期和幼苗期是杂草防控的关键阶段。根据粮食作物的栽培模式、 土壤墒情和 除草剂特性，优先进行土壤封闭处理，在杂草幼苗适期实施茎叶喷雾处理；转基因耐除草剂玉米田须待杂草 出齐后，再茎叶喷施草甘膦（或草铵膦），以保证 杂草防除效果。 坚持科学增效。 加强除草剂科学安全使用指导，大力推广除草剂科学使用技术，选用高效安全除草剂品种和增效助剂，轮换使用不同作用机理除草剂产品，坚持对靶选药、适时适量施药，严防违规用药，避免药物乱用，减少因药剂使用不当引起的药害事故或飘移现象的发生。 三、防控措施 （一）稻田杂草防控方案 稻田杂草常年发生面积 3 亿亩左右。根据水稻种植方式、杂草种类与分布特点，开展分类指导。,0,https://www.agri.cn/zx/zxfb/202503/t20250320_8720160.htm,中国农业农村信息网_全国农技中心印发2025年粮食作物田杂草科学防控技术方案,病虫害
5e01b5d97f3a1a21_0001,5e01b5d97f3a1a21,引起的药害事故或飘移现象的发生。 三、防控措施 （一）稻田杂草防控方案 稻田杂草常年发生面积 3 亿亩左右。根据水稻种植方式、杂草种类与分布特点，开展分类指导。东北稻区重点防控“一禾三阔”（稗草、 野慈姑、雨久花、泽泻 ）以及 扁秆 藨 草、萤蔺等莎草科杂草，长江中下游稻区和华南稻区 重点防控“两禾三阔”（ 稗草、千金子、水苋菜、鸭舌草、丁香蓼 ） 以及异型莎草等莎草科杂草 。 1 ．非化学控草技术 精选种子。 采用机械过筛、风力分选、比重水选等方法，清除稻种中混杂的杂草种子，阻断杂草种源传播途径，降低远距离扩散风险。 农业措施。 以土地深翻平整为基础，管理水层、诱萌灭草、肥水壮苗，增强水稻竞争优势；清田埂、清沟渠、清残株，消除杂草种子二次来源；水旱轮作、合理换茬，减少杂草发生基数。 生物措施。 水稻活棵后至抽穗前，建立稻鸭共作、稻鱼（虾蟹）共生等模式，发挥生物取食杂草子实和幼苗的作用，减少杂草的发生基数。 物理措施。 在进水口安置尼龙纱网拦截杂草种子，田间灌水 10 — 15 厘米，捞取漂浮的杂草种子，降低土壤杂草种子库存量； 清除跨区或跨地作业的整地、插秧、施药、收割等机械所携带的杂草种子及繁殖器官。 分级淹水 + 黄腐酸。 选择种植耐淹水稻品种，在水稻移栽后 2 — 3 天，施用黄腐酸并灌水 5 — 8 厘米保持 20 天；水直播田先在播种后 3 天淹水 3 — 5 厘米，待水稻出苗长至二叶一心后，再淹水 6 — 8 厘米并施用黄腐酸保持 20 天，抑制杂草萌发与幼苗生长。 2 ．化学控草技术 稻田杂草因地域、种植方式、种植季节的不同，采用的化除策略和除草剂品种有一定差异。,1,https://www.agri.cn/zx/zxfb/202503/t20250320_8720160.htm,中国农业农村信息网_全国农技中心印发2025年粮食作物田杂草科学防控技术方案,病虫害
5e01b5d97f3a1a21_0002,5e01b5d97f3a1a21,厘米并施用黄腐酸保持 20 天，抑制杂草萌发与幼苗生长。 2 ．化学控草技术 稻田杂草因地域、种植方式、种植季节的不同，采用的化除策略和除草剂品种有一定差异。经测算，机插秧田以稗草—丁香蓼为混合优势杂草种群的 化学防治指标 为 2 株 / 平方米，直播稻田以稗草—鸭舌草为混合优势杂草种群的 化学防治指标 为 1 株 / 平方米（以产量损失率 5% 计算）。 （1） 机插秧田 在灌溉用水充足的东北稻区， 杂草防控采用 “两封一杀” 策略， 插秧前 5 — 7 天采用粗雾滴喷施丙草胺、吡嘧磺隆、苄嘧磺隆、 噁 草酮、丙炔 噁 草酮、 噁 嗪草酮、乙氧氟草醚等药剂及其复配制剂，进行土壤封闭处理； 插秧后 10 — 12 天（即秧苗返青后），选用丙草胺、苯噻酰草胺、莎稗磷、吡嘧磺隆、苄嘧磺隆、 氟酮磺草胺 等药剂及其复配制剂进行土壤封闭处理；插秧后约 20 天，视草情选用氟砜草胺、 三唑磺草酮、嘧啶肟草醚、 噁 唑酰草胺 、五氟磺草胺、氰氟草酯 等药剂及其复配制剂防治稗草、稻稗、稻李氏禾等禾本科杂草，选用氯氟吡啶酯、 2 甲 4 氯钠、灭草松等药剂及其复配制剂防治 野慈姑、雨久花、泽泻、扁秆 藨 草等阔叶杂草和莎草 。 在灌溉水源紧缺的稻田， 杂草防控采用 “一封一杀” 策略，插秧前 1 — 3 天采用粗雾滴喷施丙草胺、 噁 草酮、丙炔 噁 草酮、吡嘧磺隆、苄嘧磺隆等药剂及其复配制剂，进行土壤封闭处理， 插秧后 20 天选用氯氟吡啶酯、三唑磺草酮、氟砜草胺 、五氟磺草胺、氰氟草酯 等药剂及其复配制剂茎叶喷雾处理 1 次。 在长江流域及华南稻区机插秧田， 杂草防控采用 “一封一杀” 策略。,2,https://www.agri.cn/zx/zxfb/202503/t20250320_8720160.htm,中国农业农村信息网_全国农技中心印发2025年粮食作物田杂草科学防控技术方案,病虫害
5e01b5d97f3a1a21_0003,5e01b5d97f3a1a21,啶酯、三唑磺草酮、氟砜草胺 、五氟磺草胺、氰氟草酯 等药剂及其复配制剂茎叶喷雾处理 1 次。 在长江流域及华南稻区机插秧田， 杂草防控采用 “一封一杀” 策略。 早稻 插秧时气温较低，缓苗较慢，选择在插秧后的 7 — 10 天，秧苗返青活棵后选用丙草胺、苯噻酰草胺、苄嘧磺隆、吡嘧磺隆等药剂及其复配制剂，进行土壤封闭处理；后期根据田间杂草发生情况进行茎叶喷雾处理，选用氟砜草胺、 噁 唑酰草胺、氯氟吡啶酯、 三唑磺草酮 、 氟酮磺草胺、 二氯喹啉酸、 氰氟草酯等 药剂及其复配制剂防治稗草、千金子等禾本科杂草，选用氯氟吡啶酯、 2 甲 4 氯钠、吡嘧磺隆、灭草松等药剂及其复配制剂防治鸭舌草、耳叶水苋、异型莎草等阔叶杂草及莎草。 中晚稻 插秧前 1 — 3 天或插秧后 5 — 7 天，选用丙草胺、氟噻草胺、 噁 嗪草酮、 苄嘧磺隆、吡嘧磺隆、苯噻酰草胺等药剂及其复配制剂，进行土壤封闭处理；插秧后 15 — 20 天，选用 噁 唑酰草胺、 三唑磺草酮、 氟砜草胺、 氰氟草酯、五氟磺草胺、 二氯喹啉酸等药剂及其复配制剂防治稗草、千金子等禾本科杂草，选用吡嘧磺隆、 2 甲 4 氯钠、氯氟吡啶酯、灭草松等药剂及其复配制剂防治鸭舌草、耳叶水苋、异型莎草等阔叶杂草及莎草。 （2） 水直播稻田 在长江流域及华南水直播稻田 ，杂草防控采用 “一封一杀” 策略。,3,https://www.agri.cn/zx/zxfb/202503/t20250320_8720160.htm,中国农业农村信息网_全国农技中心印发2025年粮食作物田杂草科学防控技术方案,病虫害
5e01b5d97f3a1a21_0004,5e01b5d97f3a1a21,、灭草松等药剂及其复配制剂防治鸭舌草、耳叶水苋、异型莎草等阔叶杂草及莎草。 （2） 水直播稻田 在长江流域及华南水直播稻田 ，杂草防控采用 “一封一杀” 策略。在气候条件适宜的情况下，播后 1 — 3 天，选用丙草胺、苄嘧磺隆等药剂及其复配制剂，进行土壤封闭处理；如播种后天气条件不适宜，可推后土壤封闭处理的时间，选用丙草胺、异 噁 草松 、 氟砜草胺、三唑磺草酮、 五氟磺草胺、氰氟草酯等 药剂及其复配制剂，采取“封杀结合”的方式进行处理；第一次用药后，早稻间隔 18 — 20 天，中晚稻间隔 12 — 15 天，选用氟砜草胺、三唑磺草酮、吡唑喹草酯、 噁 唑酰草胺、 氟酮磺草胺 、氯氟吡啶酯、双草醚、敌稗 、五氟磺草胺、氰氟草酯 等药剂及其复配制剂防治稗草、千金子等禾本科杂草，选用苄嘧磺隆、吡嘧磺隆、 2 甲 4 氯钠、灭草松、 噁 嗪草酮 等药剂及其复配制剂防治鸭舌草、丁香蓼、异型莎草等阔叶杂草及莎草。 （3） 旱直播稻田 在长江流域旱直播稻田， 杂草防控采用 “一封一杀（一补）” 策略。播后苗前选用丙草胺、 噁 草酮、二甲戊灵等药剂及其复配制剂，进行土壤封闭处理；第一次药后 15 — 20 天选用 噁 唑酰草胺、三唑磺草酮、氟砜草胺、 氟酮磺草胺、五氟磺草胺、氰氟草酯等 药剂及其复配制剂防治稗草、千金子、马唐等禾本科杂草，选用 2 甲 4 氯钠、灭草松、氯氟吡啶酯、 噁 嗪草酮 等药剂及其复配制剂防治鸭舌草、丁香蓼、异型莎草等阔叶杂草及莎草。后期根据田间残留草情，选用茎叶处理除草剂进行补施处理。 在西北旱直播稻田， 杂草防控采用 “一封一杀” 策略。,4,https://www.agri.cn/zx/zxfb/202503/t20250320_8720160.htm,中国农业农村信息网_全国农技中心印发2025年粮食作物田杂草科学防控技术方案,病虫害
5e01b5d97f3a1a21_0005,5e01b5d97f3a1a21,制剂防治鸭舌草、丁香蓼、异型莎草等阔叶杂草及莎草。后期根据田间残留草情，选用茎叶处理除草剂进行补施处理。 在西北旱直播稻田， 杂草防控采用 “一封一杀” 策略。播后苗前选用仲丁灵及其复配制剂，进行土壤封闭处理；在水稻 2 — 3 叶期选用五氟磺草胺、氰氟草酯、氟砜草胺、三唑磺草酮、 噁 唑酰草胺等药剂及其复配制剂防治稗草、马唐等禾本科杂草，选用吡嘧磺隆、 2 甲 4 氯钠、灭草松等药剂及其复配制剂防治鸭舌草、泽泻、异型莎草等阔叶杂草和莎草。 （4） 人工移栽及抛秧稻田 杂草防控采用 “一次封（杀）” 策略。在秧苗返青后，杂草出苗前，选用丙草胺、苯噻酰草胺、苄嘧磺隆、吡嘧磺隆、氟酮磺草胺、双唑草腈等药剂及其复配制剂，进行土壤封闭处理；或者在杂草 2 — 3 叶期，根据杂草发生情况，茎叶喷雾处理药剂选择同机插秧田。 目前长江中下游部分稻区稗草和千金子等杂草对氰氟草酯、五氟磺草胺、二氯喹啉酸等药剂产生了中等水平以上的抗性，田间以稗草和千金子为优势杂草的地块，建议轮换使用氟砜草胺、吡唑喹草酯等药剂及其复配制剂。 （二）玉米田杂草防控方案 玉米田杂草常年发生面积 4.2 亿亩以上。 根据玉米轮作模式、杂草种类与分布特点，开展分类指导。 春玉米种植区重点防控“两禾两阔”（马唐、稗草、 反枝苋、鸭跖草 ），夏玉米种植区重点防控“两禾三阔”（马唐、稗草、反枝苋、马齿苋 、打碗花 ）等恶性杂草。 1 ．非化学控草技术 农业措施。 田间沟渠、地边和田埂生长的杂草结实前及时清除，减少杂草种子扩散入田；结合玉米单产提升工程，选用耐密玉米品种， 采取精量播种、一播全苗的措施，保证春玉米每亩播种密度达到 5500 株以上，夏玉米每亩播种密度达到 5000 株以上，通过作物群体优势 抑制杂草发生；采取玉米间作套种大豆、花生、绿豆等作物，减少伴生杂草发生。 栽培管理。,5,https://www.agri.cn/zx/zxfb/202503/t20250320_8720160.htm,中国农业农村信息网_全国农技中心印发2025年粮食作物田杂草科学防控技术方案,病虫害
